source,text
https://www.udst.edu.qa/admissions/how-apply/application-deadlines,"Application Deadlines | UDST Skip to main content العربية Search Search by Keyword Search by Keyword Search Search by Purpose I am I am Select an OptionCurrent StudentParentFuture StudentCareer at UDSTAlumniUDST Employee Looking for Looking for Select an Option Take me There العربية Search Quick links Current Student Registration Academic Calendar Student Systems Attendance Final Exams Academic Awards Dean’s List Request Letters and Records Graduation Ceremony Graduation Requirements Ramadan Schedule Professional Education Customized Training Courses Consulting Services Register Today Online Resources Alumni Presidents Message Alumni Services Update Contact Information Request Letters, Records and Transcripts Alumni Benefits UDST Offers Alumni Office Graduation Ceremonies Testing Centre Placement Tests IELTS Tests Proctoring Sport and Wellness Our Facilities Sport and Varsity Wellness Programs Junior Wolves Club Book a Facility or Wellness Program Today Main navigation Admissions Why UDST Admissions All Programs Inbound Student Exchange How to Apply Application Deadlines Admissions Information Admissions FAQ's Tuition and Fees Refunds Scholarships & Financial Aid Sponsorships Scholarships Emiri Scholarship Education Above All Jassim and Hamad bin Jassim Foundation Graduate Sponsorship Research Award (GSRA) Office of Admissions & Registration International Students New Student Information Academic Our Colleges College of Engineering and Technology Central Analysis Lab Our Programs Graduation and Enrollment Data College of Computing and Information Technology Our Programs College of Health Sciences Our Programs College of Business Our Programs College of General Education Our Programs Additional Learning and Resources Foundation Program Unit Continuing and Professional Education Testing Center Library Manara Life at UDST Student Engagement Student Counselling and Accessibility Services Student Central Services Sport and Wellness Get to Know Our Campus Benefits and Discounts Applied Research About Us Applied Research, Innovation and Economic Development Graduate Studies Centers of Excellence Research Articles About UDST UDST At A Glance Board of Trustees Office of the President Office of the Vice President, Academics National and International Affairs Staff Directory Institutional Excellence (IE) IT Directorate Facilities Program Development and Accreditation Applied and Experiential Learning Policies and Procedures Events Media News UDST Post Careers Jump to More Strategic Plan How to Apply Application Deadlines All Programs D2L Navigate 360 IELTS Registration Student Email PeopleSoft Self-Service Library Book Sport Facility Tuition and Fees UDST Post Staff Email WebVPN Academic Catalog Symplicity Social media links Twitter Youtube Instagram Facebook Linkedin Admissions How To Apply Application Deadlines The following deadlines are in effect for the Fall 2026 (August – December). Local Undergraduate Applicants (Living in Qatar)Admission Activity DateApplications Open February 8, 2026Amiri Scholarship Applications OpenFebruary 8, 2026Placement Testing OpensFebruary 15, 2026Early Acceptance Application DeadlineApril 20, 2026Amiri Scholarship Application DeadlineMay 31, 2026Online Applications CloseJune 18, 2026Last Day for Placement TestingJune 25, 2026Admission Decisions BeginJuly 1, 2026Deadline for Submission of Missing DocumentsAugust 23, 2026 International Undergraduate Applicants (Living Outside Qatar)Admission ActivityDateApplications Open February 8, 2026Amiri Scholarship Applications OpenFebruary 8, 2026Placement Testing OpensFebruary 15, 2026Early Acceptance Application DeadlineApril 20, 2026Online and Amiri Scholarship Applications CloseMay 31, 2026Last Day for Placement TestingJune 7, 2026Admission Decisions DeadlineJune 18, 2026Confirmation of Acceptance DeadlineJune 30, 2026Deadline for Submission of Missing DocumentsAugust 1, 2026"
https://www.udst.edu.qa/admissions/how-apply/application-deadlines,"Master’s Programs – Local & International Applicants Admission ActivityDateApplications Open (Local and International)February 8, 2026Placement / English Testing OpensFebruary 15, 2026International Applications CloseJune 7, 2026Local Applications CloseSeptember 1, 2026Last Day for Placement / English TestingSeptember 7, 2026Deadline for Submission of Missing DocumentsSeptember 7, 2026 Social media links Twitter Youtube Instagram Facebook Linkedin UDST - Qatar Al Tarafa, Jelaiah Street Duhail North P.O. Box 24449 Doha, Qatar main menu: Main navigation Admissions Academic Life at UDST Applied Research About UDST Quick Links: Main navigation Current Student Professional Education Alumni Testing Centre Careers Contact Us Explore the Campus Directory Footer menu Privacy Policy Terms & Conditions University of Doha for Science and Technology @ 2026 Back to top"
https://www.udst.edu.qa/admissions/admissions-information,"Admissions Information | UDST Skip to main content العربية Search Search by Keyword Search by Keyword Search Search by Purpose I am I am Select an OptionAlumniUDST EmployeeCurrent StudentParentFuture StudentCareer at UDST Looking for Looking for Select an Option Take me There العربية Search Quick links Current Student Registration Academic Calendar Student Systems Attendance Final Exams Academic Awards Dean’s List Request Letters and Records Graduation Ceremony Graduation Requirements Ramadan Schedule Professional Education Customized Training Courses Consulting Services Register Today Online Resources Alumni Presidents Message Alumni Services Update Contact Information Request Letters, Records and Transcripts Alumni Benefits UDST Offers Alumni Office Graduation Ceremonies Testing Centre Placement Tests IELTS Tests Proctoring Sport and Wellness Our Facilities Sport and Varsity Wellness Programs Junior Wolves Club Book a Facility or Wellness Program Today Main navigation Admissions Why UDST Admissions All Programs Inbound Student Exchange How to Apply Application Deadlines Admissions Information Admissions FAQ's Tuition and Fees Refunds Scholarships & Financial Aid Sponsorships Scholarships Emiri Scholarship Education Above All Jassim and Hamad bin Jassim Foundation Graduate Sponsorship Research Award (GSRA) Office of Admissions & Registration International Students New Student Information Academic Our Colleges College of Engineering and Technology Central Analysis Lab Our Programs Graduation and Enrollment Data College of Computing and Information Technology Our Programs College of Health Sciences Our Programs College of Business Our Programs College of General Education Our Programs Additional Learning and Resources Foundation Program Unit Continuing and Professional Education Testing Center Library Manara Life at UDST Student Engagement Student Counselling and Accessibility Services Student Central Services Sport and Wellness Get to Know Our Campus Benefits and Discounts Applied Research About Us Applied Research, Innovation and Economic Development Graduate Studies Centers of Excellence Research Articles About UDST UDST At A Glance Board of Trustees Office of the President Office of the Vice President, Academics National and International Affairs Staff Directory Institutional Excellence (IE) IT Directorate Facilities Program Development and Accreditation Applied and Experiential Learning Policies and Procedures Events Media News UDST Post Careers Jump to More Strategic Plan How to Apply Application Deadlines All Programs D2L Navigate 360 IELTS Registration Student Email PeopleSoft Self-Service Library Book Sport Facility Tuition and Fees UDST Post Staff Email WebVPN Academic Catalog Symplicity Social media links Twitter Youtube Instagram Facebook Linkedin Admissions Admissions Information Admissions Why UDST Admissions All Programs Inbound Student Exchange How to Apply Admissions Information Admissions FAQ's Tuition and Fees Refunds Scholarships & Financial Aid Office of Admissions & Registration International Students New Student Information Admissions Regulations It is the policy of University of Doha for Science and Technology to maintain and adhere to the State of Qatar admission requirements. Students are admitted based on the condition that they meet the minimum educational qualifications prescribed. Qualified applicants will be prioritized according to the following categories: Category A: Qatari Applicants Category B: Holders of Qatari Travel Documents. Category C: Applicants born to Qatari mothers living in Qatar. Category D: Children of Diplomats. Category E: Children of UDST Employees. Category F: Applicants born in Qatar."
https://www.udst.edu.qa/admissions/admissions-information,"Category G: Residents of Qatar. Category H: International Students. Accessibility and Accommodations Services Applicants requiring additional educational supports will be individually assessed to determine admissibility. The assessment will include: Reviewing the applicant’s qualifications Reviewing the recommendation of the sponsoring or supporting group (if applicable) Summarizing the applicant’s strengths and abilities Determining the need for support staﬀ required to facilitate the integration of the applicant Identifying necessary resources/equipment required to facilitate the training There is no guarantee that admission will be oﬀered to students requiring additional educational supports, unless UDST is able to support the students. UDST requires that applicants disclose their disability at the point of application, on the application form. UDST Admission Click below if you are interested to learn more about UDST. Apply Now Plan a Visit Programs Social media links Twitter Youtube Instagram Facebook Linkedin UDST - Qatar Al Tarafa, Jelaiah Street Duhail North P.O. Box 24449 Doha, Qatar main menu: Main navigation Admissions Academic Life at UDST Applied Research About UDST Quick Links: Main navigation Current Student Professional Education Alumni Testing Centre Careers Contact Us Explore the Campus Directory Footer menu Privacy Policy Terms & Conditions University of Doha for Science and Technology @ 2026 Back to top"
https://www.udst.edu.qa/admissions/admissions-information/admissions-faqs,"Admissions FAQ's | UDST Skip to main content العربية Search Search by Keyword Search by Keyword Search Search by Purpose I am I am Select an OptionFuture StudentCareer at UDSTAlumniUDST EmployeeCurrent StudentParent Looking for Looking for Select an Option Take me There العربية Search Quick links Current Student Registration Academic Calendar Student Systems Attendance Final Exams Academic Awards Dean’s List Request Letters and Records Graduation Ceremony Graduation Requirements Ramadan Schedule Professional Education Customized Training Courses Consulting Services Register Today Online Resources Alumni Presidents Message Alumni Services Update Contact Information Request Letters, Records and Transcripts Alumni Benefits UDST Offers Alumni Office Graduation Ceremonies Testing Centre Placement Tests IELTS Tests Proctoring Sport and Wellness Our Facilities Sport and Varsity Wellness Programs Junior Wolves Club Book a Facility or Wellness Program Today Main navigation Admissions Why UDST Admissions All Programs Inbound Student Exchange How to Apply Application Deadlines Admissions Information Admissions FAQ's Tuition and Fees Refunds Scholarships & Financial Aid Sponsorships Scholarships Emiri Scholarship Education Above All Jassim and Hamad bin Jassim Foundation Graduate Sponsorship Research Award (GSRA) Office of Admissions & Registration International Students New Student Information Academic Our Colleges College of Engineering and Technology Central Analysis Lab Our Programs Graduation and Enrollment Data College of Computing and Information Technology Our Programs College of Health Sciences Our Programs College of Business Our Programs College of General Education Our Programs Additional Learning and Resources Foundation Program Unit Continuing and Professional Education Testing Center Library Manara Life at UDST Student Engagement Student Counselling and Accessibility Services Student Central Services Sport and Wellness Get to Know Our Campus Benefits and Discounts Applied Research About Us Applied Research, Innovation and Economic Development Graduate Studies Centers of Excellence Research Articles About UDST UDST At A Glance Board of Trustees Office of the President Office of the Vice President, Academics National and International Affairs Staff Directory Institutional Excellence (IE) IT Directorate Facilities Program Development and Accreditation Applied and Experiential Learning Policies and Procedures Events Media News UDST Post Careers Jump to More Strategic Plan How to Apply Application Deadlines All Programs D2L Navigate 360 IELTS Registration Student Email PeopleSoft Self-Service Library Book Sport Facility Tuition and Fees UDST Post Staff Email WebVPN Academic Catalog Symplicity Social media links Twitter Youtube Instagram Facebook Linkedin Admissions Admissions Information Admissions FAQ's Admissions Frequently Asked Questions How can I find more information about UDST Student Orientation? Make sure to attend the MAR7ABA Student Orientation. Special activities are planned on campus (or virtual during COVID) to give you a chance to meet other students and your instructors. It is a great chance to see the facilities you will be using as a student, and the orientation activities will help you discover and enjoy university life. Details about orientation is sent to new students prior to the beginning of each semester. How do I find my way around UDST campus? You can find our campus map by clicking here How do I register for classes? You can register for your classes online. Please visit"
https://www.udst.edu.qa/admissions/admissions-information/admissions-faqs,"registration. How do I pay my tuition and fees? For information about UDST Tuition and Fees, please check view our Fees page. Students have the choice to pay at the time of registration or pay later. Payments can be made in Student Self Service with a credit card or debit card. How do I access my UDST account? If you are a new student, please follow these steps to login to your UDST account: Username Enter your Student ID Number e.g. 60xxxxxx. Password For new students, this will be your Qatar ID Number. It is recommended that you change your password to something more secure. How can I reset my UDST password? You can use the reset password feature found at this link https://password.udst.edu.qa. It is accessible from anywhere and is mobile device compatible. What should I do if I do not receive an SMS? You must have your current mobile number registered in PeopleSoft, and be in possession of it in order for the service to work. You can update your mobile number on file by sending an email to info@udst.edu.qa with your current number. Who can I contact for help? If you are unable to login to verify or update your contact details, please visit the Admissions and Registration Department during working hours from 7:30 AM to 3:00 PM AST in person, or by phone at 4495-2225. How can I login to my UDST email account off campus? You can access your email while you are off-campus via webmail by clicking this link https://outlook.office.com. Your username and password are the same for webmail as they are for the Windows login. Username: 60xxxxxx@udst.edu.qa Password: your password How do I get my Student ID Card? You can collect your Student ID card from Building 9, Office 9-181. Please bring your Student ID card number and your Qatar ID card. How can I get a car pass for my car? You can get a car pass from Building 9, Office 9-181. Please bring your Student ID card and your car registration documents. How do I get a student locker? Lockers are rented on a first come, first serve basis and can be assigned on the first day of registration for the semester for new students. If you wish to have a locker you can book one from Building 6, SRC Office, 2nd Floor. Please bring your Student ID Card. How can I get involved in student life? UDST has a number of student clubs, activities and events. Please visit Student Affairs Office in Building 6 for more information. How am I expected to dress at UDST? UDST has a strict dress code and asks all students to dress in a way that respects the local culture. The Qatari national dress for men ""thobe"", and ""abaya"" for women. If you are not wearing national dress, the University dress code requires you to wear ""business casual"" clothing. Choose looser clothing that covers your knees and arms to your elbow. If you do not"
https://www.udst.edu.qa/admissions/admissions-information/admissions-faqs,"follow the dress code the University may take action that affects you. Where can I find more information and resources? Please see our FAQ section. Please see the 2020-2021 Academic Calendar. UDST Admissions Click below if you are interested to learn more about UDST. Apply Now Plan a Visit Programs Social media links Twitter Youtube Instagram Facebook Linkedin UDST - Qatar Al Tarafa, Jelaiah Street Duhail North P.O. Box 24449 Doha, Qatar main menu: Main navigation Admissions Academic Life at UDST Applied Research About UDST Quick Links: Main navigation Current Student Professional Education Alumni Testing Centre Careers Contact Us Explore the Campus Directory Footer menu Privacy Policy Terms & Conditions University of Doha for Science and Technology @ 2026 Back to top"
https://www.udst.edu.qa/admissions/admissions-information/tuition-and-fees,"Tuition and Fees | UDST Skip to main content العربية Search Search by Keyword Search by Keyword Search Search by Purpose I am I am Select an OptionUDST EmployeeCurrent StudentParentFuture StudentCareer at UDSTAlumni Looking for Looking for Select an Option Take me There العربية Search Quick links Current Student Registration Academic Calendar Student Systems Attendance Final Exams Academic Awards Dean’s List Request Letters and Records Graduation Ceremony Graduation Requirements Ramadan Schedule Professional Education Customized Training Courses Consulting Services Register Today Online Resources Alumni Presidents Message Alumni Services Update Contact Information Request Letters, Records and Transcripts Alumni Benefits UDST Offers Alumni Office Graduation Ceremonies Testing Centre Placement Tests IELTS Tests Proctoring Sport and Wellness Our Facilities Sport and Varsity Wellness Programs Junior Wolves Club Book a Facility or Wellness Program Today Main navigation Admissions Why UDST Admissions All Programs Inbound Student Exchange How to Apply Application Deadlines Admissions Information Admissions FAQ's Tuition and Fees Refunds Scholarships & Financial Aid Sponsorships Scholarships Emiri Scholarship Education Above All Jassim and Hamad bin Jassim Foundation Graduate Sponsorship Research Award (GSRA) Office of Admissions & Registration International Students New Student Information Academic Our Colleges College of Engineering and Technology Central Analysis Lab Our Programs Graduation and Enrollment Data College of Computing and Information Technology Our Programs College of Health Sciences Our Programs College of Business Our Programs College of General Education Our Programs Additional Learning and Resources Foundation Program Unit Continuing and Professional Education Testing Center Library Manara Life at UDST Student Engagement Student Counselling and Accessibility Services Student Central Services Sport and Wellness Get to Know Our Campus Benefits and Discounts Applied Research About Us Applied Research, Innovation and Economic Development Graduate Studies Centers of Excellence Research Articles About UDST UDST At A Glance Board of Trustees Office of the President Office of the Vice President, Academics National and International Affairs Staff Directory Institutional Excellence (IE) IT Directorate Facilities Program Development and Accreditation Applied and Experiential Learning Policies and Procedures Events Media News UDST Post Careers Jump to More Strategic Plan How to Apply Application Deadlines All Programs D2L Navigate 360 IELTS Registration Student Email PeopleSoft Self-Service Library Book Sport Facility Tuition and Fees UDST Post Staff Email WebVPN Academic Catalog Symplicity Social media links Twitter Youtube Instagram Facebook Linkedin Admissions Admissions Information Tuition and Fees Students are assessed the following Tuition Fees: The following tuition fees apply to new students in a diploma or degree program or a returning student in a degree program. There are also low additional charges which you can find outlined on our webpage which are payable at each registration period. Your student account will be adjusted before the end of the term. Tuition and fees can only be paid by credit card or debit card; we do not accept cash. Foundation and Diploma Programs (Students Admitted On/After Fall 2020) DESCRIPTION Full-time students (Qatar Residents) Full-time students (INTERNATIONAL) part-time students (Qatar Residents) Tuition Fee 12,500 QAR per semester 18,750 QAR per semester 2,500 QAR per course Materials and Supplies"
https://www.udst.edu.qa/admissions/admissions-information/tuition-and-fees,"Fee 150 QAR per semester 150 QAR per semester 25 QAR per course Student Services Fee 150 QAR per academic year 150 QAR per academic year 150 QAR per academic year (Students Admitted before Fall 2020) DESCRIPTION Non Sponsored SPONSORED Full-time students part-time students FULL-time students PART-time students Tuition Fee 10,000 QAR per semester 2,000 QAR per course 15,000 QAR per semester 3,000 QAR per course Materials and Supplies Fee 150 QAR per semester 25 QAR per course 150 QAR per semester 25 QAR per course Student Services Fee 150 QAR per academic year 150 QAR per academic year 150 QAR per academic year 150 QAR per academic year Students admitted before Fall 2020: A students enrolled prior to fall 2020 and still continuing. Technician Certificate Program (TCP) DESCRIPTION STUDENTS ADMITTED ON/AFTER FALL 2020 STUDENTS ADMITTED BEFORE FALL 2020 Full-time students part-time students FULL-time students PART-time students Tuition Fee 12,500 QAR per semester 2,500 QAR per course 15,000 QAR per semester 3,000 QAR per course Materials and Supplies Fee 150 QAR per semester 25 QAR per course 150 QAR per semester 25 QAR per course Student Services Fee 150 QAR per academic year 150 QAR per academic year 150 QAR per academic year 150 QAR per academic year Students admitted before fall 2020: A students enrolled prior to fall 2020 and still continuing. Spring and/or summer semester tuition is waived for TCP Students who were registered as Full time students in the Fall and Winter semesters of the same academic year. Work-term - One full time semester fee is applicable for the Work site practicum Bachelor’s / Post-Diploma / Pre-Master Degree Programs COLLEGES Rate per credit (Qatar Residents) Rate per credit (international Students) Business Management 975 QAR 1,463 QAR Computing and Information Technology 975 QAR 1,463 QAR Engineering and Technology 980 QAR 1,470 QAR General Education 975 QAR 1,463 QAR Health Sciences 985 QAR 1,478 QAR Materials and Supplies Fee 150 QAR per semester 150 QAR per semester Student Services Fee 150 QAR per academic year 150 QAR per academic year Additional Information for B.B.A. Human Resource Management – CIPD Fees Graduate Programs (Master's Degrees) COLLEGEs Rate Per Credit (Qatari citizens and residents) Rate Per Credit (international Students) Business 2,165 QAR 2,194 QAR Computing and Information Technology 2,165 QAR 2,194 QAR Engineering and Technology 2,176 QAR 2,205 QAR General Education 2,165 QAR 2,194 QAR Health Sciences 2,187 QAR 2,216 QAR Materials and Supplies Fee 150 QAR per semester 150 QAR per semester Student Services Fee 150 QAR per academic year 150 QAR per academic year Additional Information for M.Sc. Human Resource Management – CIPD Fees Graduate degree program (Master's Degrees) fees apply to Qatari and non-Qatari students. An International Student is student who is not a citizen or resident of the State of Qatar and is issued their Qatari Residence Permit under University Sponsorship. Postgraduate Diploma Programs Rate Per Credit (Qatari citizens and residents) Rate Per Credit (international Students) Inter Professional Neonatal Intensive Care 2,187 QAR 2,216 QAR STEM/TVET Education"
https://www.udst.edu.qa/admissions/admissions-information/tuition-and-fees,"2,165 QAR 2,194 QAR Materials and Supplies Fee 150 QAR 150 QAR Student Services Fee 150 QAR 150 QAR Graduate degree program (Master's Degrees) fees apply to Qatari and non-Qatari students. An International Student is student who is not a citizen or resident of the State of Qatar and is issued their Qatari Residence Permit under University Sponsorship. Work Term Fees (per course) ​ COLLEGEs Fee per course Business 5,000 QAR each course Computing and Information Technology 5,000 QAR each course Engineering and Technology 5,000 QAR each course Health Sciences Courses: Practice Courses up to 240 hours Practice Courses up to 360 hours Practice Courses up to 560 hours 3,000 QAR each course 5,000 QAR each course 7,000 QAR each course Other Health Sciences Courses - As per the below course table COURSE CODE TITLE CREDIT CLINICAL PROGRAM Fee per course AHDH3160 Clinical Practice I 4 12 hrs/15 weeks B.A.Sc.DH; Dip.DH 3,500 QAR AHDH3260 Clinical Practice II 4 12 hrs/15 weeks B.A.Sc.DH; Dip.DH 3,500 QAR AHDH3360 Clinical Practice III 2 12 hrs/7 weeks B.A.Sc.DH; Dip.DH 3,500 QAR AHDH4160 Clinical Practice IV 4 12 hrs/15 weeks B.A.Sc.DH; Dip.DH 3,500 QAR AHDH4260 Clinical Practice V 2 6 hrs/15 weeks B.A.Sc.DH; Dip.DH 2,500 QAR AHRT4100 Practicum I 9 28 hrs/15 weeks B.A.Sc.RT; Dip.RT 7,000 QAR AHRT4200 Practicum II 9 28 hrs/15 weeks B.A.Sc.RT; Dip.RT 7,000 QAR AHRT4300 Practicum III 4 28 hrs/ 7 weeks B.A.Sc.RT; Dip.RT 7,000 QAR AHMR3101 Clinical Radiography I 12 35 hrs/16 weeks B.A.Sc.MR 7,000 QAR AHMR3201 Clinical Radiography II 12 35 hrs/16 weeks B.A.Sc.MR 7,000 QAR AHMR4101 Clinical Radiography III 12 35 hrs/16 weeks B.A.Sc.MR 7,000 QAR AHMR4301 Clinical Radiography IV 5 35 hrs/7 weeks B.A.Sc.MR 7,000 QAR MACC5230 Advanced Clinical Integration I 3 8 hrs/15 weeks M.A.Sc.CCP 3,500 QAR MACC6210 Advanced Clinical Integration II 4 16 hrs/15 weeks M.A.Sc.CCP 3,500 QAR MACC6300 Critical Care Paramedicine Preceptorship 6 42 hrs/7 weeks M.A.Sc.CCP 5,000 QAR AHPA2212 Clinical Practice II 2 8 hrs/15 weeks B.A.Sc.P; Dip.P 3,500 QAR AHPA4132 Clinical Integration II (lab and clinical 1 day/week) 3 8 hrs/15 weeks B.A.Sc.P 3,500 QAR AHPA4233 Clinical Integration III (lab and clinical 1 day/week) 3 8 hrs/15 weeks B.A.Sc.P 3,500 QAR AHPA3341 Practicum I 6 42 hrs/7 weeks B.A.Sc.P; Dip.P 5,000 QAR AHPA4342 Practicum II 6 42 hrs/7 weeks B.A.Sc.P 5,000 QAR AHPT3200 Clinical Work Term 9 35 hrs/12 weeks B.A.Sc.PT 5,000 QAR AHEH3310 Environmental Health Practicum I 5 35 hrs/7 weeks B.A.Sc.EH; Dip.EH 5,000 QAR AHEH4310 Environmental Health Practicum II 5 35 hrs/7 weeks B.A.Sc.EH 5,000 QAR AHHS4300 Occupational Health, Safety & Environment Practicum 5 35 hrs/7 weeks B.A.Sc.OHSE; Dip.OHSE 5,000 QAR MACC5300 Intensive Care Practicum 3 24 hrs/7 weeks M.A.Sc.CCP 3,500 QAR MADC5310 Diabetes Educator Practicum 5 35 hrs/7 weeks M.A.Sc.DCPE 5,000 QAR Administrative Fee Structure - Effective Fall 2022 Student Services Service Description Administrative Fee Admission Application fee Per Application 300 QAR (including Placement Test) Re-Admission fee Per Re-Admission 2,000 QAR Retaking Placement Test 200 QAR Late Registration fee penalty Per Semester 350 QAR Print of Official Transcript 30"
https://www.udst.edu.qa/admissions/admissions-information/tuition-and-fees,"QAR Student Card First Card 0 QAR Student Card Replacement Card 100 QAR Student Locker Locker 150 QAR (Large) / 105 QAR (Standard) Student Locker Lost Locker key 15 QAR Gym Membership 0 QAR Swimming pool entry 0 QAR Housing Double room 3,000 QAR per student per month Housing Single room 4,800 QAR per month photocopy Description Administrative Fee Binding 1-49 Unit 2 QAR Binding 50-199 Unit 3 QAR Binding 200-500 Unit 5 QAR Copy A4 B&W 1 Side Page 0.10 QAR Copy A4 B&W 2 Sides Page 0.15 QAR Copy A3 B&W 1 Side Page 0.30 QAR Copy A3 B&W 2 Sides Page 0.45 QAR Copy A4 Color 1 Side Page 1.00 QAR Copy A4 Color 2 Sides Page 1.50 QAR Copy A3 Color 1 Side Page 1.20 QAR Copy A3 Color 2 Sides Page 2.00 QAR A4 Lamination Unit 1.50 QAR A3 Lamination Unit 3.00 QAR Print A4 B&W 1 Side Page 0.10 QAR Print A4 B&W 2 Sides Page 0.15 QAR Print A3 B&W 1 Side Page 0.30 QAR Print A3 B&W 2 Sides Page 0.45 QAR Print A4 Color 1 Side Page 1.00 QAR Print A4 Color 2 Sides Page 1.50 QAR Print A3 Color 1 Side Page 1.50 QAR Print A3 Color 2 Sides Page 2.00 QAR Scanning Charge Page 0.10 QAR Student Annual Fees International Students Tuition exemption- Applies to Qatari students enrolled in Undergraduate and Foundation Program only. Repeating a Course - All Students (Including Tuition Fee-Exempt Students) are charged Tuition Fees for each occurrence a course with a Final Grade is repeated. Program change- After enrollment, Qatari Students can transfer an academic program only once before being assessed Tuition Fees upon the second transfer Tuition Fee-Exempt Students Tuition exemption applies to Undergraduate and Foundation Program Students only. The Tuition Fee-Exempt Students and percentage of Tuition Fee waiver are categorized as follows, for students applying for admission for the first time, applying for re-admission, or continuing from the previous semester. Qatari Students (Self-sponsored): 100% Tuition fee waiver. Qatari Students ( sponsored by a third party): 100% Tuition fee waiver. Children of Qatari mothers: 100% Tuition fee waiver. Children of UDST - sponsored non-Qatari University employees: 50% Tuition fee waiver. Payment Schedule Payment Schedule Payments may be made in installments throughout the semester or in one lump sum payment. All outstanding fees for the semester must be paid by end of the same semester. Fees & Charges Application and Testing Fee Total application fee is 300 QAR (non-refundable). This includes Placement Assessment Testing. Applicants wishing to retake the placement tests are required to pay 200 QAR. Regulations Governing Payment of Fees & Charges Students are able to register without paying at the time of registration. Students who have an outstanding balance from a previous semester cannot register for the following semester. Should the University cancel a program, all fees will be refunded. Refunds Textbooks Refunds will be given for returned textbooks under the following conditions: Books are unmarked and in saleable condition. Books are"
https://www.udst.edu.qa/admissions/admissions-information/tuition-and-fees,"returned within the first three weeks after the commencement of classes. Original receipts must be presented before a refund is issued Tuition fees Students are responsible for initiating their own refund requests and are required to complete the Student Revenue Refund Form. Forms are available from the Admissions and Registration Department. All tuition refunds will be issued by cheque. Any refunds will be applied against outstanding accounts before any monies are returned to the student. Read More Financial Appeals Appeals of a financial assessment should be made in writing to the Manager, Finance. Receipts are issued for any financial transactions with the College. Students should ensure that they obtain and save these receipts for use in resolving any financial conflicts. In the absence of such documentation, the College financial records shall provide the basis for decisions. UDST Admissions Apply Now Scholarships and Financial Aid Our News Social media links Twitter Youtube Instagram Facebook Linkedin UDST - Qatar Al Tarafa, Jelaiah Street Duhail North P.O. Box 24449 Doha, Qatar main menu: Main navigation Admissions Academic Life at UDST Applied Research About UDST Quick Links: Main navigation Current Student Professional Education Alumni Testing Centre Careers Contact Us Explore the Campus Directory Footer menu Privacy Policy Terms & Conditions University of Doha for Science and Technology @ 2026 Back to top"
https://www.udst.edu.qa/admissions/admissions-information/refunds,"Refunds | UDST Skip to main content العربية Search Search by Keyword Search by Keyword Search Search by Purpose I am I am Select an OptionUDST EmployeeCurrent StudentParentFuture StudentCareer at UDSTAlumni Looking for Looking for Select an Option Take me There العربية Search Quick links Current Student Registration Academic Calendar Student Systems Attendance Final Exams Academic Awards Dean’s List Request Letters and Records Graduation Ceremony Graduation Requirements Ramadan Schedule Professional Education Customized Training Courses Consulting Services Register Today Online Resources Alumni Presidents Message Alumni Services Update Contact Information Request Letters, Records and Transcripts Alumni Benefits UDST Offers Alumni Office Graduation Ceremonies Testing Centre Placement Tests IELTS Tests Proctoring Sport and Wellness Our Facilities Sport and Varsity Wellness Programs Junior Wolves Club Book a Facility or Wellness Program Today Main navigation Admissions Why UDST Admissions All Programs Inbound Student Exchange How to Apply Application Deadlines Admissions Information Admissions FAQ's Tuition and Fees Refunds Scholarships & Financial Aid Sponsorships Scholarships Emiri Scholarship Education Above All Jassim and Hamad bin Jassim Foundation Graduate Sponsorship Research Award (GSRA) Office of Admissions & Registration International Students New Student Information Academic Our Colleges College of Engineering and Technology Central Analysis Lab Our Programs Graduation and Enrollment Data College of Computing and Information Technology Our Programs College of Health Sciences Our Programs College of Business Our Programs College of General Education Our Programs Additional Learning and Resources Foundation Program Unit Continuing and Professional Education Testing Center Library Manara Life at UDST Student Engagement Student Counselling and Accessibility Services Student Central Services Sport and Wellness Get to Know Our Campus Benefits and Discounts Applied Research About Us Applied Research, Innovation and Economic Development Graduate Studies Centers of Excellence Research Articles About UDST UDST At A Glance Board of Trustees Office of the President Office of the Vice President, Academics National and International Affairs Staff Directory Institutional Excellence (IE) IT Directorate Facilities Program Development and Accreditation Applied and Experiential Learning Policies and Procedures Events Media News UDST Post Careers Jump to More Strategic Plan How to Apply Application Deadlines All Programs D2L Navigate 360 IELTS Registration Student Email PeopleSoft Self-Service Library Book Sport Facility Tuition and Fees UDST Post Staff Email WebVPN Academic Catalog Symplicity Social media links Twitter Youtube Instagram Facebook Linkedin Admissions Admissions Information Refunds Students are responsible for initiating their own refunds and are required to complete the Student Revenue Refund Form. Forms are available from the Admissions & Registration Department. Tuition refunds will be issued by using the same method of payment used to pay tuition fees from the Finance Department. All refund amounts will be applied against outstanding accounts before any money is returned to the student. Tuition Refund and Administrative Fee Schedules With the exception of Tuition Fee-Exempt Students, Students who Drop or Withdraw from one or more Courses are responsible for the associated Tuition fees subject to Schedules 1 and 2. Tuition Fee-Exempt students who Drop or Withdraw from one or more courses, will be subject to administrative fees, as indicated in"
